intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,distance
science,SWIFT,None,UVOT,None,U,OPTICAL,M101ULX-1,None,00030896005,210.88456898694494,54.3353687280403,cube,None,2,54188.7135185,54188.9270833,5134.60308108142,301400000000.0,394200000000.0,None,,None,None,-999,POLYGON -148.78509099999997 54.281325 -148.802700706589 54.301239237746657 -148.797758 54.302773 -149.008843 54.553863 -149.04391827017946 54.544110933302939 -149.04781400000002 54.548484 -149.230858 54.494902 -149.45592899999997 54.420015 -149.34493599999996 54.28613 -149.24139100000002 54.172496 -149.22956226946 54.175948159166786 -149.21362899999997 54.157109 -149.20363564392306 54.15982441885842 -149.19757800000002 54.153185 -148.994053 54.212832 -148.80878045162913 54.2735897046908 -148.79499999999996 54.277758 -148.7952144223955 54.278020331432977 -148.78509099999997 54.281325 -148.78509099999997 54.281325,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00030896005uuu[3]&size=ALL&output_size=1351,http://archive.stsci.edu/missions/swift_uvot/00030896/00030896005/sw00030896005uuu_sk.img,PUBLIC,False,5885.0,1538437,0.0
science,SWIFT,None,UVOT,None,UVW1,UV;OPTICAL,M101ULX-1,None,00030896006,210.91786584464103,54.421310041377,cube,None,2,54195.1437963,54195.9673611,5540.867827911848,160900000000.0,457000000000.0,None,,None,None,-999,POLYGON -148.78439100000003 54.298274 -148.79397210047216 54.307637436901956 -148.78060700000003 54.313176 -148.83212383645335 54.35847969830396 -148.77792599999998 54.398198 -148.79313424545322 54.4057493298822 -148.72952499999997 54.455658 -149.107187 54.629079 -149.11229601771342 54.62540344694272 -149.117303 54.627821 -149.11757548415608 54.627635667887333 -149.118267 54.62796 -149.15629479562338 54.601277037409339 -149.252774 54.535395 -149.40853200000004 54.417384 -149.40683785920621 54.41651531471009 -149.45279300000004 54.382674 -149.44817911867059 54.380216740978241 -149.454165 54.375558 -149.45089758491176 54.37391150276359 -149.451274 54.373615 -149.43117177531815 54.363966704464346 -149.37938707827331 54.3378211142859 -149.299373 54.260522 -149.174032 54.149406 -148.975276 54.221623 -148.78439100000003 54.298274 -148.78439100000003 54.298274,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00030896006uw1[2]&size=ALL&output_size=1381,http://archive.stsci.edu/missions/swift_uvot/00030896/00030896006/sw00030896006uw1_sk.img,PUBLIC,False,5885.0,1532634,0.0
science,SWIFT,None,UVOT,None,UVM2,UV,M101ULX-1,None,00030896007,210.885766101513,54.3788266557226,cube,None,2,54202.397581,54202.7368056,3708.404169954001,167900000000.0,292700000000.0,None,,None,None,-999,POLYGON -148.78529000000003 54.406129 -148.79410812193947 54.409504855097858 -148.79410266301531 54.409510531565623 -148.777469 54.424933 -148.78096058678096 54.426309364181691 -148.780329 54.426893 -148.79736026153827 54.433603916747792 -148.793188 54.437804 -148.97210557302361 54.502194910980485 -149.179441 54.582955 -149.18503603679144 54.578220233817753 -149.20302500000003 54.584613 -149.311305 54.484365 -149.43843900000002 54.352177 -149.41866010635064 54.344628366387525 -149.43348100000003 54.330018 -149.43077193601493 54.328923560956525 -149.433925 54.325555 -149.43191298005573 54.324799251132305 -149.43224299999997 54.324444 -149.40808027345986 54.315842621256806 -149.27074163856597 54.264061262421215 -149.24384299999997 54.253118 -149.038234 54.176191 -149.03315232670334 54.18058567377139 -149.030127 54.179532 -149.0296120483404 54.180012678974144 -149.02750600000002 54.179251 -148.94460465153858 54.256978515424663 -148.91094699999996 54.285925 -148.78529000000003 54.406129 -148.78529000000003 54.406129,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00030896007um2[6]&size=ALL&output_size=1378,http://archive.stsci.edu/missions/swift_uvot/00030896/00030896007/sw00030896007um2_sk.img,PUBLIC,False,5885.0,1538438,0.0
science,SWIFT,None,UVOT,None,UVW2,UV;OPTICAL,M101ULX-1,None,00030896008,210.87701826690397,54.3699676501355,cube,None,2,54205.0127894,54205.6861111,5005.077870898722,159300000000.0,337000000000.0,None,,None,None,-999,POLYGON -148.76102200000003 54.400941 -148.76859946797623 54.403632477820111 -148.766731 54.40556 -148.7703350104407 54.406839848439034 -148.76982899999996 54.407381 -148.77249787567033 54.408296637542065 -148.77076399999999 54.410173 -148.77979625143772 54.413230202154196 -148.777424 54.41591 -148.78052105387496 54.416917715048712 -148.78004799999997 54.417451 -148.79257700241484 54.421526378822939 -148.78860599999996 54.425842 -148.79496935049909 54.427989605649181 -148.79215899999997 54.43115 -149.17949709571943 54.55673180681638 -149.207403 54.565996 -149.2076273588994 54.565774028100755 -149.214383 54.567944 -149.22393646142325 54.558168143673157 -149.23529099999996 54.561651 -149.33192199999996 54.458335 -149.44597499999998 54.319755 -149.37720290989662 54.2969231511109 -149.22132469529734 54.241464167372314 -149.211503 54.237742 -149.00174800000002 54.164924 -148.87672499999996 54.28103 -148.76102200000003 54.400941 -148.76102200000003 54.400941,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00030896008uw2[11]&size=ALL&output_size=1354,http://archive.stsci.edu/missions/swift_uvot/00030896/00030896008/sw00030896008uw2_sk.img,PUBLIC,False,5885.0,1538451,0.0
science,SWIFT,None,UVOT,None,UVW2,UV;OPTICAL,M101ULX-1,None,00030896009,210.87567385929503,54.358630928556,cube,None,2,54209.1611806,54209.4354167,4259.830675026905,159300000000.0,337000000000.0,None,,None,None,-999,POLYGON -148.790408 54.42859 -148.79877793423088 54.430918580233786 -148.797083 54.43321 -148.82801957830034 54.44168253545029 -148.822858 54.449034 -149.16777003078511 54.537998341603483 -149.22844499999997 54.556178 -149.23041490061368 54.554009939057728 -149.265018 54.562835 -149.35241099999996 54.450031 -149.44487300000003 54.312608 -149.42687335641136 54.307869771293447 -149.42785600000002 54.306516 -149.42270703990604 54.30498911273984 -149.423298 54.304156999999996 -149.41793060923627 54.302586114541384 -149.418502 54.301798 -149.20043799999996 54.236872 -149.16971404561039 54.228580687063896 -149.01304900000002 54.182183 -149.01013109417144 54.185335326171185 -148.98923000000002 54.179649 -148.88703699999996 54.299971 -148.790408 54.42859 -148.790408 54.42859,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00030896009uw2[1]&size=ALL&output_size=1325,http://archive.stsci.edu/missions/swift_uvot/00030896/00030896009/sw00030896009uw2_sk.img,PUBLIC,False,5885.0,1528486,0.0
science,SWIFT,None,UVOT,None,U,OPTICAL,PTF11kly,None,00032081001,210.79855317379202,54.2964291367182,cube,None,2,55797.9246875,55797.9925,157.0415475842044,301400000000.0,394200000000.0,None,,None,None,-999,POLYGON -149.05985699999997 54.12831 -148.985347 54.269596 -148.92864499999996 54.394424 -148.93087456033027 54.394810006053035 -148.930792 54.39499 -149.14007500000002 54.430974 -149.385223 54.464317 -149.508921 54.194938 -149.50668914425165 54.194572413179493 -149.506776 54.194382 -149.316008 54.162921 -149.05985699999997 54.12831 -149.05985699999997 54.12831,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081001uuu[2]&size=ALL&output_size=1211,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081001/sw00032081001uuu_sk.img,PUBLIC,False,5885.0,1511635,0.0
science,SWIFT,None,UVOT,None,UVM2,UV,PTF11kly,None,00032081001,210.79855317379202,54.2964291367182,cube,None,2,55797.9313889,55798.018044,3264.02503690015,167900000000.0,292700000000.0,None,,None,None,-999,POLYGON -149.06174999999996 54.127847 -148.930073 54.393962 -148.93251943603101 54.39438426990489 -148.932462 54.3945 -149.135992 54.429642 -149.14623123468525 54.431048152464619 -149.14797799999997 54.431346 -149.38449300000002 54.463571 -149.38452523414458 54.463501546849862 -149.38689 54.463821 -149.51057600000001 54.19444 -149.35261908474075 54.168319640560028 -149.32076 54.163009 -149.06174999999996 54.127847 -149.06174999999996 54.127847,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081001um2[2]&size=ALL&output_size=1212,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081001/sw00032081001um2_sk.img,PUBLIC,False,5885.0,1511634,0.0
science,SWIFT,None,UVOT,None,UVW1,UV;OPTICAL,PTF11kly,None,00032081001,210.79855317379202,54.2964291367182,cube,None,2,55797.9227894,55797.9915278,314.48483740529696,160900000000.0,457000000000.0,None,,None,None,-999,POLYGON -149.05819399999996 54.127335 -149.01633487997478 54.212614232080661 -148.989918 54.262497 -148.96769345522745 54.311252440680661 -148.92697499999997 54.393447 -148.92987275239307 54.393948081423439 -148.929843 54.394013 -149.08903405856475 54.4213451397776 -149.13960099999997 54.429998 -149.14028358745185 54.430092116662422 -149.14630999999997 54.431119 -149.29650559195426 54.451519851053284 -149.38138300000003 54.463068 -149.38143113196 54.462963802439077 -149.38426100000004 54.463344 -149.50796300000002 54.193966 -149.5050639456046 54.19349531307229 -149.50510099999997 54.193414 -149.31433800000002 54.16195 -149.30102152355573 54.160165241770066 -149.29670599999997 54.159456 -149.19571028719039 54.145993565765977 -149.05819399999996 54.127335 -149.05819399999996 54.127335,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081001uw1[1]&size=ALL&output_size=1211,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081001/sw00032081001uw1_sk.img,PUBLIC,False,5885.0,1459926,0.0
science,SWIFT,None,UVOT,None,V,OPTICAL,PTF11kly,None,00032081001,210.79855317379202,54.2964291367182,cube,None,2,55797.9304167,55797.9982292,157.0197961734716,493000000000.0,599600000000.0,None,,None,None,-999,POLYGON -149.060784 54.126792 -148.929104 54.392906 -148.93289169313508 54.393561144637125 -148.93246 54.394431 -149.14845200000002 54.431532 -149.38640899999996 54.464032 -149.51057500000002 54.19465 -149.50725108927153 54.194100745045567 -149.50769100000002 54.19314 -149.29977299999996 54.158906 -149.060784 54.126792 -149.060784 54.126792,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081001uvv[2]&size=ALL&output_size=1212,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081001/sw00032081001uvv_sk.img,PUBLIC,False,5885.0,1459925,0.0
science,SWIFT,None,UVOT,None,UVW2,UV;OPTICAL,PTF11kly,None,00032081001,210.79855317379202,54.2964291367182,cube,None,2,55797.9266551,55797.9972454,629.480056009389,159300000000.0,337000000000.0,None,,None,None,-999,POLYGON -149.060786 54.126095 -148.990633 54.257349 -148.927664 54.393321 -148.9319942923035 54.394075065158468 -148.931441 54.395287 -149.14887499999998 54.43239 -149.38779699999998 54.464888 -149.51194699999996 54.194111 -149.50884237764507 54.193601893182688 -149.50912 54.192997 -149.30834900000002 54.159875 -149.060786 54.126095 -149.060786 54.126095,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081001uw2[2]&size=ALL&output_size=1218,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081001/sw00032081001uw2_sk.img,PUBLIC,False,5885.0,1463427,0.0
science,SWIFT,None,UVOT,None,B,OPTICAL,PTF11kly,None,00032081001,210.79855317379202,54.2964291367182,cube,None,2,55797.9256713,55797.9934838,157.0197961734716,369500000000.0,499000000000.0,None,,None,None,-999,POLYGON -149.061529 54.128336 -148.99233600000002 54.258198 -148.929849 54.39445 -148.93277437875639 54.394957793763886 -148.932476 54.395559 -149.140804 54.431541 -149.38691700000004 54.465159 -149.510607 54.195778 -149.50769601709945 54.1952956446355 -149.50797699999998 54.194682 -149.31863499999997 54.163221 -149.061529 54.128336 -149.061529 54.128336,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081001ubb[2]&size=ALL&output_size=1211,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081001/sw00032081001ubb_sk.img,PUBLIC,False,5885.0,1511633,0.0
science,SWIFT,None,UVOT,None,UVW1,UV;OPTICAL,PTF11kly,None,00032081002,210.756651447992,54.2842141924139,cube,None,2,55799.0011574,55799.5367477,827.994557791983,160900000000.0,457000000000.0,None,,None,None,-999,POLYGON -149.03403000000003 54.132538 -148.95888200000002 54.262486 -148.890647 54.396592 -149.09769700000004 54.435644 -149.341855 54.473062 -149.35137974452365 54.455516477414115 -149.395758 54.461625 -149.39603499892283 54.4610714316132 -149.462848 54.471527 -149.532988 54.345601 -149.60209199999997 54.204716 -149.54777619409722 54.194648895631417 -149.55309799999998 54.182579 -149.51368050538409 54.17595316487629 -149.514771 54.173195 -149.32127300000002 54.143495 -149.2576246015162 54.135624858200146 -149.107257 54.114433 -149.10601729885269 54.116731200862844 -149.066211 54.111736 -149.05440956902117 54.135657000072669 -149.03403000000003 54.132538 -149.03403000000003 54.132538,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081002uw1[5]&size=ALL&output_size=2432,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081002/sw00032081002uw1_sk.img,PUBLIC,False,5885.0,1511644,0.0
science,SWIFT,None,UVOT,None,V,OPTICAL,PTF11kly,None,00032081002,210.756651447992,54.2842141924139,cube,None,2,55799.0056134,55799.5436111,276.4461578546271,493000000000.0,599600000000.0,None,,None,None,-999,POLYGON -148.95951200000002 54.258508 -148.88957900000003 54.396096 -149.11028299999998 54.437536 -149.34053900000004 54.472431 -149.34922211829218 54.455496408883974 -149.394252 54.461633 -149.39469139501671 54.460692499836775 -149.46243300000003 54.47129 -149.601677 54.20434 -149.54673219973461 54.194140184439206 -149.552543 54.181748 -149.5149436227386 54.175380655993649 -149.516117 54.172628 -149.32262100000003 54.142791 -149.24395368759409 54.133016376664777 -149.107187 54.11374 -149.10609524893988 54.115752192941557 -149.067563 54.110896 -149.05622947350508 54.135548496107333 -149.033205 54.132043 -148.95951200000002 54.258508 -148.95951200000002 54.258508,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081002uvv[5]&size=ALL&output_size=1216,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081002/sw00032081002uvv_sk.img,PUBLIC,False,5885.0,1511643,0.0
science,SWIFT,None,UVOT,None,UVM2,UV,PTF11kly,None,00032081002,210.756651447992,54.2842141924139,cube,None,2,55799.0060764,55799.5506829,1984.0855344724662,167900000000.0,292700000000.0,None,,None,None,-999,POLYGON -148.956097 54.265617 -148.890036 54.395963 -149.099239 54.435437 -149.34099600000002 54.472575 -149.34988772327424 54.4552148874582 -149.394503 54.461347 -149.39481609944428 54.460676131607784 -149.46294899999998 54.4713 -149.60171300000002 54.20435 -149.54686808070056 54.194249116935495 -149.55278799999996 54.181624 -149.51478477801527 54.175220019345844 -149.51588100000004 54.172627 -149.310004 54.141123 -149.25614553501217 54.134521724605037 -149.10695599999997 54.113617 -149.10578066337703 54.115953466224425 -149.06732599999998 54.111172 -149.05548370172738 54.1352277234982 -149.033659 54.13191 -148.956097 54.265617 -148.956097 54.265617,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081002um2[4]&size=ALL&output_size=1229,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081002/sw00032081002um2_sk.img,PUBLIC,False,5885.0,1463444,0.0
science,SWIFT,None,UVOT,None,B,OPTICAL,PTF11kly,None,00032081002,210.756651447992,54.2842141924139,cube,None,2,55799.0029977,55799.5385648,276.2832287733808,369500000000.0,499000000000.0,None,,None,None,-999,POLYGON -148.957338 54.262949 -148.88982399999998 54.39608 -149.09423500000003 54.434712 -149.34078399999999 54.472414 -149.34968270723633 54.45505863424799 -149.393529 54.461071 -149.39365568360637 54.460800884387531 -149.46268399999997 54.471577 -149.601928 54.204626 -149.54704277977754 54.194457960063211 -149.55273799999998 54.182325 -149.51437745057572 54.175874578319387 -149.51563599999997 54.17291 -149.32309099999998 54.143071 -149.23277613534489 54.1318656411165 -149.1069 54.114317 -149.10604442573296 54.116017764526475 -149.06755599999997 54.111176 -149.05549503872317 54.135396806151647 -149.03344900000002 54.132027 -148.957338 54.262949 -148.957338 54.262949,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081002ubb[2]&size=ALL&output_size=1235,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081002/sw00032081002ubb_sk.img,PUBLIC,False,5885.0,1463428,0.0
science,SWIFT,None,UVOT,None,UVW2,UV;OPTICAL,PTF11kly,None,00032081002,210.756651447992,54.2842141924139,cube,None,2,55799.0034722,55799.5427315,1386.6609375270668,159300000000.0,337000000000.0,None,,None,None,-999,POLYGON -148.957872 54.259598 -148.888418 54.396349 -149.0981 54.435827 -149.34177899999997 54.472966 -149.35039066688773 54.456158369572364 -149.395104 54.462257 -149.395468316038 54.461476094789063 -149.46387300000004 54.47211 -149.60357499999998 54.203762 -149.54841819944423 54.193581525272492 -149.554166 54.181317 -149.51630470165048 54.174964225818506 -149.517447 54.172273 -149.318713 54.141605 -149.24783415352567 54.132837956057585 -149.10643400000004 54.113033 -149.10532744577372 54.115073892452166 -149.06699300000002 54.110264 -149.05504417241349 54.134342358396928 -149.032536 54.130905 -148.957872 54.259598 -148.957872 54.259598,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081002uw2[4]&size=ALL&output_size=1235,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081002/sw00032081002uw2_sk.img,PUBLIC,False,5885.0,1524687,0.0
science,SWIFT,None,UVOT,None,U,OPTICAL,PTF11kly,None,00032081002,210.756651447992,54.2842141924139,cube,None,2,55799.0025231,55799.5376968,276.337538545349,301400000000.0,394200000000.0,None,,None,None,-999,POLYGON -149.03177600000004 54.13217 -148.888619 54.396222 -149.093029 54.434856 -149.33957799999996 54.472561 -149.34841293686986 54.4553312034454 -149.392331 54.461349 -149.39244977652629 54.46109576316821 -149.461231 54.47185 -149.600485 54.204901 -149.54597452398227 54.194804665163176 -149.551694 54.182621 -149.51323435967163 54.176113792282408 -149.51471300000003 54.172631 -149.31217000000004 54.14168 -149.20202013088237 54.128087295185985 -149.10585500000002 54.114608 -149.10513416171841 54.116040836326839 -149.06615999999997 54.111171 -149.05407532473953 54.1355677198336 -149.03177600000004 54.13217 -149.03177600000004 54.13217,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081002uuu[2]&size=ALL&output_size=1235,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081002/sw00032081002uuu_sk.img,PUBLIC,False,5885.0,1524686,0.0
science,SWIFT,None,UVOT,None,UVW1,UV;OPTICAL,PTF11kly,None,00032081003,210.79594862767,54.2989512729014,cube,None,2,55800.0637847,55800.9346875,1022.925121310476,160900000000.0,457000000000.0,None,,None,None,-999,POLYGON -148.98064 54.186422 -148.9862074896696 54.255804570207275 -148.97509300000002 54.277781 -148.917328 54.410409 -149.006408397673 54.424911017806131 -149.012002 54.462855 -149.21142228877588 54.455836038109346 -149.373329 54.476447 -149.37371986199986 54.4756180994262 -149.45828 54.486758 -149.48273097600804 54.435962427642693 -149.497383 54.434903 -149.49444799540382 54.411574471876811 -149.52065 54.356928 -149.578956 54.216758 -149.53072640644984 54.209068854229166 -149.543428 54.175484 -149.45543643708396 54.162539085267071 -149.454451 54.157086 -149.44922157531428 54.157324934585965 -149.447136 54.14594 -149.3676210529446 54.149548021951205 -149.34677799999997 54.146454 -149.094024 54.116229 -149.08458063283402 54.136000683705348 -149.05631600000004 54.132546 -149.0507026637616 54.144186096523917 -149.04296999999997 54.143187 -149.02904179644645 54.170880074892885 -148.988942 54.173743 -148.99000118480922 54.1857806398985 -148.98064 54.186422 -148.98064 54.186422,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081003uw1[3]&size=ALL&output_size=2383,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081003/sw00032081003uw1_sk.img,PUBLIC,False,5885.0,1459927,0.0
science,SWIFT,None,UVOT,None,B,OPTICAL,PTF11kly,None,00032081003,210.79594862767,54.2989512729014,cube,None,2,55800.0669213,55800.9354398,339.9598269439311,369500000000.0,499000000000.0,None,,None,None,-999,POLYGON -148.98028499999998 54.186073 -148.98802696310869 54.255193759140866 -148.91485799999998 54.409609 -149.00711824354929 54.424654998923934 -149.01140399999997 54.462505 -149.21055399632198 54.455651107916992 -149.37084700000003 54.475936 -149.37085298571714 54.47592240054189 -149.45829500000002 54.487363 -149.48144533614376 54.435749504036281 -149.49582299999997 54.434697 -149.49223735953066 54.411642722644864 -149.578735 54.217364 -149.52854385877541 54.209468036030742 -149.54258400000003 54.175077 -149.45365517640337 54.161917788625878 -149.452903 54.157019 -149.44846629060586 54.157216396001644 -149.446681 54.145705 -149.36830000057614 54.149217854148482 -149.344269 54.14563 -149.09342300000003 54.115819 -149.08365753222338 54.136199775338206 -149.056739 54.132928 -149.0517530125363 54.144058982339068 -149.04098899999997 54.142669 -149.02790308332885 54.170530932914907 -148.98848899999996 54.173366 -148.98954657908646 54.185438081361589 -148.98028499999998 54.186073 -148.98028499999998 54.186073,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081003ubb[2]&size=ALL&output_size=1207,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081003/sw00032081003ubb_sk.img,PUBLIC,False,5885.0,1511645,0.0
science,SWIFT,None,UVOT,None,UVM2,UV,PTF11kly,None,00032081003,210.79594862767,54.2989512729014,cube,None,2,55800.0722917,55800.9395718,2736.553459856773,167900000000.0,292700000000.0,None,,None,None,-999,POLYGON -148.98076100000003 54.186074 -148.98643699986346 54.259710861281761 -148.91560000000004 54.409914 -149.00626363687968 54.424706930093066 -149.011884 54.462506 -149.20973175166245 54.455239675040275 -149.33650568390863 54.471488507621366 -149.45800099999997 54.487574 -149.48145280213487 54.435494781021717 -149.49630100000002 54.434417 -149.49260800318964 54.410674358991983 -149.57892000000004 54.217574 -149.52913725116983 54.209682496105941 -149.543315 54.174953 -149.454156787239 54.161818098906757 -149.453377 54.15674 -149.44866500182187 54.156951412870562 -149.44676700000002 54.14498 -149.36557979763688 54.148695310911293 -149.34785799999997 54.146061 -149.093678 54.115976 -149.08384653597983 54.1364797198566 -149.056664 54.133195 -149.0518193752047 54.144053482959443 -149.04125299999998 54.142694 -149.02834793782773 54.1703046328842 -148.988581 54.173202 -148.99009843240694 54.185428847395869 -148.98076100000003 54.186074 -148.98076100000003 54.186074,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081003um2[3]&size=ALL&output_size=1192,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081003/sw00032081003um2_sk.img,PUBLIC,False,5885.0,1463445,0.0
science,SWIFT,None,UVOT,None,U,OPTICAL,PTF11kly,None,00032081003,210.79594862767,54.2989512729014,cube,None,2,55800.0661343,55800.9350926,339.8295348344299,301400000000.0,394200000000.0,None,,None,None,-999,POLYGON -148.97933 54.18635 -148.98448958904791 54.253476587772141 -148.971434 54.279191 -148.914623 54.410426 -149.00481779968163 54.425022100164696 -149.010443 54.462783 -149.20931021663864 54.4559648303246 -149.34216809446647 54.472873672370739 -149.45635900000002 54.487919 -149.479443650216 54.436661645422689 -149.49511 54.435536 -149.4912159227849 54.41047120864107 -149.57729 54.217921 -149.52711434143816 54.209997902210581 -149.54139199999997 54.175065 -149.45287104863925 54.162006251867695 -149.45219199999997 54.157579 -149.44769829721338 54.157781957193329 -149.44584399999997 54.145824 -149.36743378412064 54.14933299317525 -149.336885 54.144785 -149.09175700000003 54.115802 -149.08203807532428 54.136198219784418 -149.05506300000002 54.132918 -149.04992056402332 54.144442883011749 -149.040283 54.143207 -149.02639034543577 54.170721780366904 -148.98765000000003 54.173482 -148.98912090622997 54.185677167958694 -148.97933 54.18635 -148.97933 54.18635,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081003uuu[3]&size=ALL&output_size=1192,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081003/sw00032081003uuu_sk.img,PUBLIC,False,5885.0,1463446,0.0
science,SWIFT,None,UVOT,None,UVW2,UV;OPTICAL,PTF11kly,None,00032081003,210.79594862767,54.2989512729014,cube,None,2,55800.0677199,55800.9369444,1706.053883768239,159300000000.0,337000000000.0,None,,None,None,-999,POLYGON -148.97981300000004 54.185235 -148.98532535224413 54.259151205856845 -148.914128 54.410156 -149.00527074100373 54.425066789863855 -149.010922 54.463062 -149.21182552536044 54.456061871304428 -149.372522 54.476482 -149.37256605463384 54.47638178323394 -149.459312 54.487777 -149.48254871078382 54.435901178746825 -149.49726299999998 54.434833 -149.49360084810505 54.411179581564234 -149.58020899999997 54.216381 -149.530223075801 54.208471159044315 -149.544123 54.174241 -149.45515079866013 54.16117152299806 -149.45432400000004 54.155762 -149.44953070609347 54.155980288694153 -149.447763 54.144654 -149.36800347457512 54.148298487032768 -149.344382 54.144797 -149.09258899999998 54.114987 -149.08313059052352 54.134814553655971 -149.05600400000003 54.131502 -149.05076014480323 54.1431641493887 -149.04027199999996 54.141823 -149.02722540133325 54.169744172907663 -148.98767599999996 54.172594 -148.98872101918028 54.184627881280335 -148.97981300000004 54.185235 -148.97981300000004 54.185235,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081003uw2[3]&size=ALL&output_size=1197,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081003/sw00032081003uw2_sk.img,PUBLIC,False,5885.0,1463460,0.0
science,SWIFT,None,UVOT,None,V,OPTICAL,PTF11kly,None,00032081003,210.79594862767,54.2989512729014,cube,None,2,55800.0715046,55800.9372801,339.9490201694222,493000000000.0,599600000000.0,None,,None,None,-999,POLYGON -148.98028499999998 54.186073 -148.98599886538327 54.259901979118418 -148.91533200000003 54.409743 -149.00577100215995 54.424460071614668 -149.01140399999997 54.462505 -149.21298660205491 54.4557005090159 -149.34247206159603 54.472145604860813 -149.45727 54.487361 -149.48067584815828 54.435385876347716 -149.49581999999998 54.434279 -149.49205466318986 54.410068657136613 -149.578193 54.217362 -149.52899381204048 54.209527156189914 -149.54306099999997 54.175069 -149.45371731657983 54.161923979466785 -149.4529 54.156601 -149.4482463567798 54.156812409205905 -149.446416 54.14514 -149.36535036645193 54.148849357149672 -149.33617100000004 54.144516 -149.09389899999996 54.115813 -149.08428052825138 54.135880785658742 -149.05648099999996 54.132502 -149.05099511694524 54.143812854033719 -149.04098499999998 54.142523 -149.02792354202049 54.170468009445322 -148.988228 54.17336 -148.98930133325126 54.185454532323583 -148.98028499999998 54.186073 -148.98028499999998 54.186073,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081003uvv[2]&size=ALL&output_size=1207,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081003/sw00032081003uvv_sk.img,PUBLIC,False,5885.0,1524707,0.0
